개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,구,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자
3050000,PHMA220023050034021200002,20020801,,1,영업/정상,13,영업중,,,,,,02-920-9307,,130707.0,서울특별시 동대문구 용두동 118번지 20호 21호,서울특별시 동대문구 무학로 124 (용두동),2584.0,서울특별시 동부병원,20200422220618,U,2020-04-24 02:40:00.0,종합병원,202716.197281758,452561.486238062,종합병원,192.0,54.0,201.0,22825.55,401 125 122 119 118 116 115 113 112 111 110 109 105 104 103 102 101,내과 신경과 정신건강의학과 외과 정형외과 마취통증의학과 산부인과 소아청소년과 안과 이비인후과 비뇨의학과 영상의학과 병리과 진단검사의학과 가정의학과 응급의학과 치과,,,,0.0,0.0,,,0.0,
3060000,PHMA220053060034021200006,20050329,,1,영업/정상,13,영업중,,,,,,02-975-7500,,,,서울특별시 중랑구 공릉로 76 (묵동),2019.0,의료법인한국의료재단프라임병원,20210513165849,U,2020-12-04 23:05:00.0,병원,206946.6753683,457213.210353545,,,,,,,,,,,,,,,,
3100000,PHMA220153100034021200001,20150716,,1,영업/정상,13,영업중,,,,,,02-937-0052,,139816.0,서울특별시 노원구 상계동 366번지 4호,서울특별시 노원구 노원로 461 2층 (상계동),1691.0,노원 바로유 한방병원,20210326160848,U,2020-12-02 22:08:00.0,한방병원,205705.736649952,461663.53909342,,,,,,,,,,,,,,,,
3100000,PHMA220133100034021200002,20130201,,1,영업/정상,13,영업중,,,,,,932-0036,,,서울특별시 노원구 중계동 160-1 기업은행,서울특별시 노원구 덕릉로 690 기업은행 2345층 (중계동),1715.0,노원솔요양병원,20210414172136,U,2020-12-03 23:06:00.0,요양병원(일반요양병원),206611.446029787,461842.670168972,,,,,,,,,,,,,,,,
3220000,PHMA220033220033021200003,20030916,,1,영업/정상,13,영업중,,,,,,02-6003-9718,,135816.0,서울특별시 강남구 논현동 63번지 8호,서울특별시 강남구 언주로 731 (논현동),6048.0,나누리병원,20210521134643,U,2020-12-04 22:03:00.0,병원,202937.146834213,446451.612982071,,,,,,,,,,,,,,,,
3050000,PHMA219763050034021200001,19660107,,1,영업/정상,13,영업중,,,,,,02-2244-0191,,130874.0,서울특별시 동대문구 휘경2동 29번지 1호  산 6번지 2호외 7필지,서울특별시 동대문구 망우로 82 (휘경동),2500.0,삼육서울병원,20210603104037,U,2020-12-06 00:05:00.0,종합병원,205622.517700168,454115.432829144,,,,,,,,,,,,,,,,
3050000,PHMA220033050034021200002,20031222,,1,영업/정상,13,영업중,,,,,,02-2232-7875,,130110.0,서울특별시 동대문구 하정로 4(신설동 117-21),서울특별시 동대문구 천호대로 2 (신설동),2586.0,시카고치과병원,20200319170341,U,2020-03-21 02:40:00.0,치과병원,202012.621510207,452528.193161719,치과병원,1.0,0.0,0.0,242.0,411 410 409 408 407 406 405 404 403 402,구강악안면외과 치과보철과 치과교정과 소아치과 치주과 치과보존과 구강내과 영상치의학과 구강병리과 예방치과,,,,0.0,0.0,,,0.0,
3050000,PHMA220073050034021200002,20070504,,1,영업/정상,13,영업중,,,,,,02-2214-7582,,,서울특별시 동대문구 전농동 1번지 64호 지하1지상13~6층,서울특별시 동대문구 한천로 207 지하1지상13~6층 (전농동),2509.0,신우요양병원,20190925134409,U,2019-09-27 02:40:00.0,요양병원(일반요양병원),205941.750825049,453021.411389519,요양병원(일반요양병원),19.0,20.0,116.0,2492.49,122 120 101 105 102 106 303 306 309 301 304 307 302 305 308,침구과 한방신경정신과 한방부인과 사상체질과 한방안?이비인후?피부과 한방내과 한방응급과 한방재활의학과 한방소아과 신경외과 신경과 정형외과 내과 재활의학과 가정의학과,,,,0.0,0.0,,,0.0,
3050000,PHMA220113050034021200003,20110325,,1,영업/정상,13,영업중,,,,,,1588-7562,,130838.0,서울특별시 동대문구 장안2동 294번지 11호 369-3(6~9층),서울특별시 동대문구 답십리로 261 (장안동),2530.0,참튼튼병원,20200319170946,U,2020-03-21 02:40:00.0,병원,206056.59490363,452278.21455164,병원,32.0,16.0,93.0,2370.98,116 105 106 101 122 104 114 109 118 120 115 110 111 119,내과 외과 정형외과 신경외과 마취통증의학과 산부인과 소아청소년과 피부과 비뇨의학과 영상의학과 병리과 진단검사의학과 재활의학과 가정의학과,,,,0.0,0.0,,,0.0,
3050000,PHMA220113050034021200004,20110329,,1,영업/정상,13,영업중,,,,,,02-959-9191,,130824.0,서울특별시 동대문구 용두동 740번지 1호,서울특별시 동대문구 무학로 193-1 (용두동),2578.0,날개병원,20191125162710,U,2019-11-27 02:40:00.0,병원,202533.326115758,453257.581750017,병원,12.0,9.0,39.0,1108.61,116 105 115 101 104 106,내과 외과 정형외과 신경외과 비뇨의학과 영상의학과,,,,0.0,0.0,,,0.0,
3050000,PHMA220113050034021200006,20111122,,1,영업/정상,13,영업중,,,,,,2244-1212,,,서울특별시 동대문구 장안동 370번지 1호 외 1필지 (본관 및 신관),서울특별시 동대문구 답십리로 266 파워스빌딩 (장안동),2624.0,린여성병원,20200319165655,U,2020-03-21 02:40:00.0,병원,206099.743325087,452218.18881442,병원,38.0,38.0,60.0,4048.79,407 406 114 111 110 104 101,내과 외과 산부인과 소아청소년과 피부과 치주과 치과보존과,,,,0.0,0.0,,,0.0,
3050000,PHMA220093050034021200001,20090212,,1,영업/정상,13,영업중,,,,,,02-469-0019,,,서울특별시 동대문구 장안동 413번지 1호 413-8호,서울특별시 동대문구 한천로 4 (장안동),2633.0,영동병원,20200213103958,U,2020-02-15 02:40:00.0,병원,205102.996605865,451221.568312092,병원,9.0,22.0,80.0,3362.99,116 108 105 101,내과 정형외과 성형외과 영상의학과,,,,0.0,0.0,,,0.0,
3050000,PHMA220113050034021200001,20110310,,1,영업/정상,13,영업중,,,,,,0215446003,,130865.0,서울특별시 동대문구 제기동 1046번지 4호,서울특별시 동대문구 왕산로 137 (제기동),2571.0,서울나은병원,20191130231220,U,2019-12-03 02:40:00.0,병원,203350.938246277,452917.201468717,병원,21.0,15.0,72.0,2960.47,106 105 109 116 101,내과 정형외과 신경외과 마취통증의학과 영상의학과,,,,0.0,0.0,,,0.0,
3160000,PHMA220133160034021200001,20130422,,1,영업/정상,13,영업중,,,,,,02-858-0100,,,서울특별시 구로구 구로동 586번지 5호 삼전솔하임,서울특별시 구로구 새말로 15 2~9층 (구로동 삼전솔하임),8291.0,의료법인 우리아이들 의료재단 우리아이들병원,20200709140025,U,2019-12-06 23:01:00.0,병원,189538.879839832,444449.405034497,,,,,,,,,,,,,,,,
3050000,PHMA219923050034021200001,19921112,,1,영업/정상,13,영업중,,,,,,02-3407-2875,,130874.0,서울특별시 동대문구 휘경2동 20번지 산6-7,서울특별시 동대문구 망우로 82 (휘경동),2500.0,삼육치과병원,20210216131005,U,2020-12-01 23:08:00.0,치과병원,205516.351601736,453905.920430137,,,,,,,,,,,,,,,,
3230000,PHMA220173230034021200001,20170103,,1,영업/정상,13,영업중,,,,,,02-407-3375,,,서울특별시 송파구 가락동 48번지 3호,서울특별시 송파구 송이로 81 (가락동 르노삼성자동차),5706.0,자닮인요양병원,20210524092722,U,2020-12-04 22:06:00.0,요양병원(일반요양병원),210574.037898234,444069.184552292,,,,,,,,,,,,,,,,
3040000,PHMA219853040033021200001,19851113,,1,영업/정상,13,영업중,,,,,,02-2049-9036,,143867.0,서울특별시 광진구 자양동 627번지 3호,서울특별시 광진구 자양로 85 (자양동),5056.0,혜민병원,20200826164322,U,2019-12-07 22:08:00.0,종합병원,207307.270591653,448107.552520605,,,,,,,,,,,,,,,,
3150000,PHMA220173150037021200002,20170113,,1,영업/정상,13,영업중,,,,,,02-3661-1075,,,서울특별시 강서구 마곡동 795-7 열린프라자,서울특별시 강서구 마곡중앙6로 93 열린프라자 6710층 602603604605호 (마곡동),7803.0,면력한방병원,20200917090949,U,2019-12-08 23:09:00.0,한방병원,185593.0,450880.0,,,,,,,,,,,,,,,,
3150000,PHMA220173150037021200001,20170111,,1,영업/정상,13,영업중,,,,,,02-6954-6575,,,서울특별시 강서구 등촌동 700번지 3층.4층,서울특별시 강서구 공항대로41길 34 3.4층 (등촌동 플러스존),7587.0,경희생생한방병원,20210112054454,U,2020-11-30 23:04:00.0,한방병원,186299.74267687,450792.016505679,,,,,,,,,,,,,,,,
3150000,PHMA220213150037021200001,20210127,,1,영업/정상,13,영업중,,,,,,1833-7555,,,서울특별시 강서구 화곡동 114-12 더와이즈황병원,서울특별시 강서구 화곡로 188 더와이즈황병원 3~8층 (화곡동),7727.0,치유본한방병원,20210217161958,U,2020-12-01 23:09:00.0,한방병원,186001.490296079,448899.500159804,,,,,,,,,,,,,,,,
3150000,PHMA220153150037021200001,20150311,,1,영업/정상,13,영업중,,,,,,02-2696-8275,,,서울특별시 강서구 화곡동 938번지 19호 백제빌딩,서울특별시 강서구 곰달래로 54 백제빌딩 1~7층 (화곡동),7775.0,강서수한방병원,20201203180349,U,2019-11-02 00:05:00.0,한방병원,185684.894440424,447532.217283307,,,,,,,,,,,,,,,,
3060000,PHMA220073060034021200015,20070322,,1,영업/정상,13,영업중,,,,,,02-433-3336,,,서울특별시 중랑구 망우동 207번지 1호,서울특별시 중랑구 망우로 474 (망우동 조앤조병원),2177.0,조앤조병원,20201020150951,U,2019-10-30 22:02:00.0,병원,209177.682798072,455333.044481669,,,,,,,,,,,,,,,,
3220000,PHMA220183220033021200006,20181022,,1,영업/정상,13,영업중,,,,,,02-514-7979,,,서울특별시 강남구 논현동 94번지 22호 카로시티Ⅲ,서울특별시 강남구 선릉로 751 카로시티Ⅲ (논현동),6055.0,씨티칼리지요양병원,20200710173324,U,2019-12-06 23:02:00.0,요양병원(일반요양병원),203388.051395369,446619.586513596,,,,,,,,,,,,,,,,
3100000,PHMA220123100034021200001,20120905,,1,영업/정상,13,영업중,,,,,,02-3392-9100,,139200.0,서울특별시 노원구 상계동 723번지 2층 3층 5층,서울특별시 노원구 노해로 502 2층 3층 5층 (상계동),1752.0,참튼튼병원,20210507095500,U,2020-12-05 00:09:00.0,병원,205550.908407551,461343.062226682,,,,,,,,,,,,,,,,
3140000,PHMA220113140033021200002,20110328,,1,영업/정상,13,영업중,,,,,,1566-6688,,158073.0,서울특별시 양천구 신정3동 1320번지 7호,서울특별시 양천구 신정이펜1로 20 (신정동),8049.0,서울특별시서남병원,20210319163610,U,2020-12-02 22:01:00.0,종합병원,185179.358877689,445532.444934761,,,,,,,,,,,,,,,,
3230000,PHMA220163230034021200006,20160630,,1,영업/정상,13,영업중,,,,,,02-3411-2360,,,,서울특별시 송파구 송이로 156 태정타워 (가락동),5829.0,강남센트럴요양병원,20210524094344,U,2020-12-04 22:06:00.0,요양병원(일반요양병원),210944.860093544,443429.781369679,,,,,,,,,,,,,,,,
3070000,PHMA220033070034021200001,20030602,,1,영업/정상,13,영업중,,,,,,02-941-4974,,,,서울특별시 성북구 종암로 72 (종암동),2800.0,로덴치과병원,20200201135534,U,2020-02-04 02:40:00.0,치과병원,,,치과병원,1.0,0.0,0.0,224.88,402 403 404 405 406 407 408 409 410 411,예방치과 구강병리과 영상치의학과 구강내과 치과보존과 치주과 소아치과 치과교정과 치과보철과 구강악안면외과,,,,0.0,0.0,,,0.0,
3090000,PHMA220103090033021200002,20100721,,1,영업/정상,13,영업중,,,,,,029009942,,132896.0,서울특별시 도봉구 쌍문2동 707번지 7호,서울특별시 도봉구 도봉로 639 (쌍문동),1391.0,정병원,20210107203750,U,2020-12-01 00:09:00.0,병원,203610.16548874,462124.875041987,,,,,,,,,,,,,,,,
3230000,PHMA220203230034021200002,20200831,,1,영업/정상,13,영업중,,,,,,02-449-7588,,,서울특별시 송파구 문정동 640-8 KDG70,서울특별시 송파구 정의로8길 4 KDG70타워 234층 (문정동),5836.0,새숨병원,20201107105347,U,2019-10-31 23:00:00.0,병원,,,,,,,,,,,,,,,,,,
3060000,PHMA220083060034021200023,20080901,,1,영업/정상,13,영업중,,,,,,02-2209-6677,,,,서울특별시 중랑구 망우로 476 (망우동),2178.0,서울라본병원,20210208152048,U,2020-12-01 23:00:00.0,병원,209210.830664866,455338.56819019,,,,,,,,,,,,,,,,
3070000,PHMA220173070034021200001,20170331,,1,영업/정상,13,영업중,,,,,,029292114,,,서울특별시 성북구 동선동4가 53번지,서울특별시 성북구 아리랑로 16 (동선동4가),2829.0,더서울병원,20200713182408,U,2019-12-06 23:05:00.0,병원,201389.393007427,454658.210922524,,,,,,,,,,,,,,,,
3060000,PHMA220073060034021200040,20071205,,1,영업/정상,13,영업중,,,,,,02-436-1900,,,,서울특별시 중랑구 망우로 373 (상봉동 서울선병원),2086.0,서울선병원,20210623174142,U,2020-12-05 22:05:00.0,병원,208199.991565216,455149.744971697,,,,,,,,,,,,,,,,
3070000,PHMA220183070034021200002,20180223,,1,영업/정상,13,영업중,,,,,,02-912-0100,,,,서울특별시 성북구 동소문로46길 10 (하월곡동),2733.0,성북우리아이들병원,20210406162548,U,2020-12-04 00:08:00.0,병원,202518.375589119,456065.671970878,,,,,,,,,,,,,,,,
3070000,PHMA219853070034021200001,19851202,,1,영업/정상,13,영업중,,,,,,02-940-1500,,136873.0,서울특별시 성북구 하월곡동 88번지 526호,서울특별시 성북구 종암로 191 (하월곡동),2733.0,사회복지법인 성가소비녀회 성가복지병원,20210415162233,U,2020-12-03 23:07:00.0,병원,202645.583739356,456061.113850349,,,,,,,,,,,,,,,,
3160000,PHMA220003160034021200003,20000209,,1,영업/정상,13,영업중,,,,,,02-2067-1500,,,서울특별시 구로구 고척동 76번지 189호 구로성심병원,서울특별시 구로구 경인로 427 구로성심병원 (고척동),8223.0,구로성심병원,20201218145449,U,2019-11-01 22:00:00.0,종합병원,188114.404383349,444166.198422671,,,,,,,,,,,,,,,,
3180000,PHMA220003180034021200007,19740924,,1,영업/정상,13,영업중,,,,,,02-829-9000,,,서울특별시 영등포구 대림동 978번지 13호,서울특별시 영등포구 시흥대로 657 (대림동 대림성모병원),7442.0,대림성모병원,20210112154552,U,2020-11-30 23:04:00.0,종합병원,191713.448635499,443157.388663332,,,,,,,,,,,,,,,,
3070000,PHMA220113070034021200002,20110628,,1,영업/정상,13,영업중,,,,,,02-942-3611,,,,서울특별시 성북구 동소문로 306 (하월곡동),2733.0,동서요양병원,20210202154418,U,2020-12-02 00:04:00.0,요양병원(일반요양병원),,,,,,,,,,,,,,,,,,
3080000,PHMA220193080033021200001,20191015,,1,영업/정상,13,영업중,,,,,,029879988,,,서울특별시 강북구 번동 105번지 1호,서울특별시 강북구 월계로 183 (번동),1231.0,꿈의숲요양병원,20200403180130,U,2020-04-05 02:40:00.0,요양병원(일반요양병원),203895.660018622,457580.999858684,요양병원(일반요양병원),11.0,67.0,244.0,4773.59,308 122 120 106 105 104 102 101,내과 신경과 외과 정형외과 신경외과 재활의학과 가정의학과 침구과,,,,0.0,0.0,,,0.0,
3080000,PHMA220083080033021200001,20080414,,1,영업/정상,13,영업중,,,,,,02-982-3114,,,서울특별시 강북구 미아동 317번지 3호 서울민병원,서울특별시 강북구 도봉로 155 서울민병원 (미아동),1171.0,민병원,20200309101759,U,2020-03-11 02:40:00.0,병원,202240.855124105,458118.709572688,병원,24.0,14.0,40.0,1862.79,101 104 105 122 110 115 113 109,마취통증의학과 이비인후과 비뇨의학과 산부인과 가정의학과 정형외과 외과 내과,,,,0.0,0.0,,,0.0,
3080000,PHMA220093080033021200001,20090814,,1,영업/정상,13,영업중,,,,,,02-992-5200,,142883.0,서울특별시 강북구 인수동 521-57 59호,서울특별시 강북구 삼각산로 20 (수유동),1019.0,현인요양병원,20200416163455,U,2020-04-18 02:40:00.0,요양병원(일반요양병원),200518.731280897,459583.584863602,요양병원(일반요양병원),10.0,8.0,41.0,718.54,308 306 305 301 122 120 102 101,내과 신경과 재활의학과 가정의학과 한방내과 한방신경정신과 한방재활의학과 침구과,,,,0.0,0.0,,,0.0,
3080000,PHMA220073080033021200001,20070117,,1,영업/정상,13,영업중,,,,,,02-988-9456~7,,,서울특별시 강북구 미아동 734번지 108호,서울특별시 강북구 삼양로 204 (미아동 효성요양병원),1173.0,효성요양병원,20190705151109,U,2019-07-07 02:40:00.0,요양병원(일반요양병원),201738.719381809,457742.089570552,요양병원(일반요양병원),20.0,24.0,133.0,2305.57,101 102 109 115 122 120 301,한방내과 재활의학과 가정의학과 비뇨의학과 마취통증의학과 신경과 내과,,,,0.0,0.0,,,0.0,
3080000,PHMA220073080033021200002,20070801,,1,영업/정상,13,영업중,,,,,,02-986-9988,,,서울특별시 강북구 미아동 189번지 6호 포근한노인전문병원,서울특별시 강북구 도봉로 266 (미아동),1128.0,포근한요양병원,20191203160510,U,2019-12-05 02:40:00.0,요양병원(일반요양병원),202061.252065402,458882.073020606,요양병원(일반요양병원),26.0,36.0,139.0,2750.46,101 102 103 120 122 301,한방내과 가정의학과 재활의학과 정신건강의학과 신경과 내과,,,,0.0,0.0,,,0.0,
3060000,PHMA220063060034021200008,20060427,,1,영업/정상,13,영업중,,,,,,02-2036-0200,,131802.0,서울특별시 중랑구 망우본동 227번지,서울특별시 중랑구 양원역로 38 (망우동),2062.0,서울특별시 북부병원,20210623174049,U,2020-12-05 22:05:00.0,병원,209440.492707431,455783.882625987,,,,,,,,,,,,,,,,
