개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,회원모집총인원,세부업종명,법인명
3010000,CDFH3301062006000004,20061114,-,1,영업/정상,13,영업중,-,-,-,-,2220 8020,-,100141,서울특별시 중구 의주로1가 202번지 지하1층 ,-,-,FRASER PLACE,20061114143359,I,2018 08 31 23:59:59.0,-,197249.283866944--,451147.749970952--,체력단련장업,사립,0,1,1,-,-,-,-
3010000,CDFH3301062007000001,20070123,-,1,영업/정상,13,영업중,-,-,-,-,2269 3913,-,100855,서울특별시 중구 장충동2가 26 1번지 지하1층 ,-,-,장충헬스클럽,20070123092216,I,2018 08 31 23:59:59.0,-,200335.860431937--,450943.104390493--,체력단련장업,사립,0,1,-,-,-,-,-
3010000,CDFH3301062007000002,20070208,-,1,영업/정상,13,영업중,-,-,-,-,2268 3086,-,100195,서울특별시 중구 을지로5가 39 1번지 삼성파크빌 지하2층 ,-,-,올포원 휘트니스,20070208163235,I,2018 08 31 23:59:59.0,-,200174.995848544--,451675.501825666--,체력단련장업,사립,0,2,-,-,-,-,-
3010000,CDFH3301062007000003,20070213,-,1,영업/정상,13,영업중,-,-,-,-,774 8733,-,100813,서울특별시 중구 서소문동 47 2번지 102호,-,-,고투GO TO 시청,20191018191648,U,2019 10 20 02:40:00.0,-,197591.838492458--,451245.243387144--,체력단련장업,사립,0,1,-,455.48,-,-,-
3010000,CDFH3301062007000004,20070503,-,1,영업/정상,13,영업중,-,-,-,-,392 6957,-,100372,서울특별시 중구 만리동2가 6 1번지 ,-,-,손기정문화체육센터,20070503175927,I,2018 08 31 23:59:59.0,-,196823.64579836-- ,450368.468433529--,체력단련장업,사립,0,-,-,-,-,-,-
3010000,CDFH3301062007000005,20070601,-,1,영업/정상,13,영업중,-,-,-,-,777 3434,-,100011,서울특별시 중구 충무로1가 25 5번지 고려대연락타워 지하2층 ,-,-,바디플렉스짐,20160226094107,I,2018 08 31 23:59:59.0,-,198388.365585519--,450963.241815173--,체력단련장업,사립,0,-,-,-,-,-,-
3010000,CDFH3301062019000012,20191211,-,1,영업/정상,13,영업중,-,-,-,-,02 2231 1118,-,-,서울특별시 중구 신당동 855번지 신당 파인힐 하나유보라 ,서울특별시 중구 왕십리로 407 2층 1415호 (신당동 신당 파인힐 하나유보라),04580,잇즈(ITZ)핏,20191211193943,I,2019 12 13 00:23:26.0,-,202128.136971071--,451334.458176582--,체력단련장업,사립,-,-,-,298.65,-,-,-
3010000,CDFH3301062019000009,20191002,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 중구 흥인동 91번지 흥화브라운 오피스텔 ,서울특별시 중구 퇴계로 409 흥화브라운 오피스텔 3층 301호 (흥인동),04570,세심한 PT studio,20191119085801,U,2019 11 21 02:40:00.0,-,201432.508538399--,451502.723372591--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301062019000011,20191120,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 중구 황학동 1596번지 ,서울특별시 중구 난계로 197 마블플래이스 301호 (황학동),04574,비치바디,20191120151342,I,2019 11 22 00:23:20.0,-,201985.829607973--,451869.587314453--,체력단련장업,사립,-,-,-,123.83,-,-,-
3010000,CDFH3301062019000010,20191007,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 중구 남대문로5가 84 11번지 연세대학교 세브란스빌딩 ,서울특별시 중구 통일로 10 연세대학교 세브란스빌딩 1층 (남대문로5가),04527,엘리트핏24,20191007090451,I,2019 10 09 00:22:46.0,-,197612.995083649--,450539.857693464--,체력단련장업,사립,-,-,-,-,-,-,-
3040000,CDFH3301062021000001,20210112,-,1,영업/정상,13,영업중,-,-,-,-,02 499 9682,-,-,서울특별시 광진구 화양동 9 4 지층,서울특별시 광진구 동일로24길 86 지층 (화양동),05018,피티니스,20210112103156,I,2020 11 30 23:04:00.0,-,206080.253438298,448924.044209006,-,-,-,-,-,-,-,-,-
3010000,CDFH3301062019000007,20190613,-,1,영업/정상,13,영업중,-,-,-,-,02 318 0687,-,-,서울특별시 중구 정동 25 2번지 ,서울특별시 중구 정동길 8 지하1층 (정동),04516,골든크라운 크로스핏 서대문역,20190613092314,I,2019 06 15 02:21:11.0,-,197220.244951952--,451701.578492985--,체력단련장업,사립,-,1,-,357.71,-,-,-
3010000,CDFH3301062019000005,20190410,-,1,영업/정상,13,영업중,-,-,-,-,02 2231 7970,-,-,서울특별시 중구 신당동 288 17번지 ,서울특별시 중구 청구로4길 19 (신당동),04586,3S gym,20190410105313,I,2019 04 12 02:20:19.0,-,201267.806155823--,450937.698445741--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301062019000002,20190115,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 중구 순화동 2 6번지 N빌딩 ,서울특별시 중구 서소문로 89 31 N빌딩 B2층 (순화동),04516,시청 휘트니스,20190115141144,I,2019 01 17 02:20:51.0,-,197395.761334091--,451285.616477562--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301062019000003,20190215,-,1,영업/정상,13,영업중,-,-,-,-,02 6014 2844,-,-,서울특별시 중구 신당동 292 95번지 ,서울특별시 중구 다산로 197 1 23층 (신당동),04610,DDPT&PILATES,20190215085446,I,2019 02 17 02:21:23.0,-,201164.071014288--,450969.573176111--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301062019000004,20190401,-,1,영업/정상,13,영업중,-,-,-,-,02 6348 1842,-,-,서울특별시 중구 신당동 226 3번지 ,서울특별시 중구 퇴계로 354 대승빌딩 2층 (신당동),04612,피엘유,20190401091900,I,2019 04 03 02:20:12.0,-,200893.119043422--,451354.677273034--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301062019000001,20190103,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 중구 태평로1가 84번지 파이낸스빌딩 ,서울특별시 중구 세종대로 136 파이낸스빌딩 (태평로1가),04520,시그마스포츠클럽,20200529083736,U,2020 05 31 02:40:00.0,-,197963.789217064--,451793.816975812--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301062018000004,20181122,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 중구 태평로2가 150번지 부영 태평빌딩 ,서울특별시 중구 세종대로 55 부영 태평빌딩 11층 (태평로2가),04513,주식회사 태평로 바디스타,20181122180452,I,2018 11 24 02:38:26.0,-,197728.372836574--,451030.853936909--,체력단련장업,사립,-,2,-,-,-,-,-
3010000,CDFH3301061989000003,19891219,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100874,서울특별시 중구 회현동1가 202 5번지 ,-,-,제일헬스,20040117134210,I,2018 08 31 23:59:59.0,-,198162.211231825--,450968.535505767--,체력단련장업,사립,0,-,-,-,-,-,-
3010000,CDFH3301061989000006,19891227,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100080,서울특별시 중구 북창동 70 1번지 ,-,-,왕성체육관,20030211175200,I,2018 08 31 23:59:59.0,-,197947.537747611--,451146.22346983-- ,체력단련장업,사립,-,0,0,0,-,-,-
3010000,CDFH3301061989000007,19891229,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100806,서울특별시 중구 남창동 168 7번지 ,-,-,삼일,20040826100725,I,2018 08 31 23:59:59.0,-,197951.529011969--,450599.807638881--,체력단련장업,사립,0,-,-,-,-,-,-
3010000,CDFH3301061989000008,19891229,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100281,서울특별시 중구 인현동1가 46 3번지 ,-,-,매일온천,20200319181104,U,2020 03 21 02:40:00.0,-,199402.469073595--,451497.234574572--,체력단련장업,사립,-,0,0,0,-,-,-
3010000,CDFH3301061990000001,19900105,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100857,서울특별시 중구 장충동2가 산 5 5번지 ,-,-,(주)타워호텔,20030211175200,I,2018 08 31 23:59:59.0,-,200193.232424569--,449809.744684888--,체력단련장업,사립,-,0,0,0,-,-,-
3010000,CDFH3301061991000001,19910322,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100411,서울특별시 중구 광희동1가 142번지 현대빌딩 5층동 ,-,-,경성헬스클럽,20040823100803,I,2018 08 31 23:59:59.0,-,200498.497456559--,451494.706799835--,체력단련장업,사립,0,-,-,-,-,-,-
3010000,CDFH3301061992000001,19920714,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100869,서울특별시 중구 황학동 717번지 ,-,-,신당헬스클럽,20030211175200,I,2018 08 31 23:59:59.0,-,201724.04001526-- ,451533.911551915--,체력단련장업,사립,-,0,0,0,-,-,-
3010000,CDFH3301062017000002,20170613,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 중구 흥인동 8번지 ,서울특별시 중구 마장로 58 (흥인동 동대문솔하임),04570,비치바디짐,20170613160642,I,2018 08 31 23:59:59.0,-,201374.79637073-- ,451714.618337112--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301061998000005,19980608,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100859,서울특별시 중구 중림동 398 1번지 ,-,-,2002헬스타운,20040823104143,I,2018 08 31 23:59:59.0,-,196655.581895878--,450746.19907568-- ,체력단련장업,사립,0,-,-,-,-,-,-
3010000,CDFH3301062005000002,20050429,-,1,영업/정상,13,영업중,-,-,-,-,2288 3114,-,100802,서울특별시 중구 남대문로5가 541번지 지하1층 ,-,-,웰리스,20050429142646,I,2018 08 31 23:59:59.0,-,197620.676444642--,450361.506112161--,체력단련장업,사립,0,1,1,132792,-,-,-
3030000,CDFH3301062010000004,20101231,-,1,영업/정상,13,영업중,-,-,-,-,02 463 5790,-,133923,서울특별시 성동구 성수동1가 706 쌍용상가 A동 B01호,-,-,노블휘트니스,20200709173937,U,2019 12 06 23:01:00.0,-,204093.39625466,449695.084129637,-,-,-,-,-,-,-,-,-
3010000,CDFH3301062020000005,20200518,-,1,영업/정상,13,영업중,-,-,-,-,02 2233 5129,-,-,서울특별시 중구 신당동 48 1번지 ,서울특별시 중구 다산로36길 53 2층 202호 (신당동),04585,마인PT & 필라테스 신당청구점,20200518132343,I,2020 05 20 00:23:34.0,-,201508.033038745--,451026.785607118--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301062020000006,20200519,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 중구 충무로2가 60 3번지 성창빌딩 ,서울특별시 중구 삼일대로 299 성창빌딩 지하층 BC호 (충무로2가),04537,더블에스 휘트니스,20200519084245,I,2020 05 21 00:23:19.0,-,198911.806393959--,451032.316115194--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301062020000001,20200109,-,1,영업/정상,13,영업중,-,-,-,-,02 365 1712,-,-,서울특별시 중구 중림동 200번지 중림동 삼성 사이버 빌리지 ,서울특별시 중구 중림로 10 2동 206호 (중림동 중림동 삼성 사이버 빌리지),04502,올록볼록 PT Studio,20200109151811,I,2020 01 11 00:23:25.0,-,196864.942838297--,450649.69804319-- ,체력단련장업,사립,-,1,-,55.64,-,-,-
3010000,CDFH3301062020000003,20200310,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 중구 흥인동 13 1번지 ,서울특별시 중구 다산로46길 17 청계천두산위브더제니스 2층 207호~209호호 (흥인동),04570,(주)머슬컴퍼니 머슬프렌즈짐,20200310135755,I,2020 03 12 00:23:23.0,-,201442.039019479--,451619.845549151--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301061999000005,19990908,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100861,서울특별시 중구 충무로2가 50 6번지 ,-,-,라이온스헬스클럽,20040826095013,I,2018 08 31 23:59:59.0,-,199023.967503662--,451105.474557896--,체력단련장업,사립,0,-,-,-,-,-,-
3010000,CDFH3301061999000007,19991020,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100809,서울특별시 중구 명동2가 31 1번지 ,-,-,엠.티.엠 휘트니스클럽,20030211175200,I,2018 08 31 23:59:59.0,-,198619.38819773-- ,451135.740279961--,체력단련장업,사립,-,0,0,0,-,-,-
3010000,CDFH3301062011000003,20111010,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100827,서울특별시 중구 신당동 368 3번지 ,서울특별시 중구 다산로 104 (신당동),100827,파크짐,20161104112342,I,2018 08 31 23:59:59.0,-,200802.727701072--,450100.127638921--,체력단련장업,공립,-,-,-,-,-,-,-
3010000,CDFH3301062011000004,20111031,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100440,서울특별시 중구 황학동 2545번지 롯데베네치아 메가홀 지하2층 2002 ,서울특별시 중구 청계천로 지하 400 메가홀동 2층 2002호 (황학동 롯데베네치아),100440,황금스파,20111031113159,I,2018 08 31 23:59:59.0,-,201823.908977364--,452076.818664092--,체력단련장업,공립,-,-,-,-,-,-,-
3010000,CDFH3301062011000005,20111101,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100021,서울특별시 중구 명동1가 7 12번지 태흥빌딩 14층 ,서울특별시 중구 명동길 55 1동 14층 (명동1가),04538,제이엘스포츠,20111101182843,I,2018 08 31 23:59:59.0,-,198643.162277846--,451312.338669161--,체력단련장업,사립,Y,-,-,-,-,-,-
3010000,CDFH3301062011000006,20111121,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100210,서울특별시 중구 수하동 67번지 ,서울특별시 중구 을지로5길 26 (수하동),100210,(주)센터원웰니스,20150326185639,I,2018 08 31 23:59:59.0,-,198620.934275413--,451681.95803574-- ,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301061997000001,19970226,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100819,서울특별시 중구 신당동 152 6번지 ,-,-,프로헬스크럽,20030211175200,I,2018 08 31 23:59:59.0,-,201855.607887599--,451348.230836171--,체력단련장업,사립,-,0,0,0,-,-,-
3010000,CDFH3301062012000002,20121106,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100450,서울특별시 중구 신당동 ,서울특별시 중구 다산로 240 (신당동),100450,(주)파크짐,20130710091032,I,2018 08 31 23:59:59.0,-,201384.456643466--,451334.342960082--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301062015000002,20150227,-,1,영업/정상,13,영업중,-,-,-,-,02 2280 8000,-,100250,서울특별시 중구 예장동 2 19번지 지하2층 ,서울특별시 중구 삼일대로2길 50 지하2층 (예장동),04627,(주)더한 오리엔스 호텔 & 레지던스,20161121151045,I,2018 08 31 23:59:59.0,-,199159.933187356--,450864.449621814--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301062015000003,20151021,-,1,영업/정상,13,영업중,-,-,-,-,02 777 5011,-,-,서울특별시 중구 정동 34 5번지 배재정동빌딩 1층 A동 ,서울특별시 중구 서소문로11길 19 A동 1층 (정동 배재정동빌딩),04516,엠피트니스,20170209171643,I,2018 08 31 23:59:59.0,-,197481.848548378--,451269.851755861--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301062015000004,20151102,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 중구 충무로3가 51 7번지 3층 ,서울특별시 중구 퇴계로31길 16 3층 (충무로3가 우형빌딩),04554,이로운 퍼스널 트레이닝 스튜디오,20151102105241,I,2018 08 31 23:59:59.0,-,199259.517238723--,451068.226824754--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301062013000003,20130628,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100094,서울특별시 중구 남대문로4가 17 7번지 ,서울특별시 중구 세종대로 58 (남대문로4가),04526,휘트니스센터,20140213091120,I,2018 08 31 23:59:59.0,-,197847.754499522--,451011.231861517--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301062016000001,20160112,-,1,영업/정상,13,영업중,-,-,-,-,-,-,-,서울특별시 중구 신당동 52 299번지 ,서울특별시 중구 다산로40길 14 지하호 (신당동),04585,RX FITNESS,20171120155011,I,2018 08 31 23:59:59.0,-,201411.562664901--,451280.030092226--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301062016000003,20160512,-,1,영업/정상,13,영업중,-,-,-,-,02 2233 2232,-,-,-,서울특별시 중구 퇴계로 307 (광희동1가 광희빌딩),04560,(주)파크짐,20160512150723,I,2018 08 31 23:59:59.0,-,200437.000174126--,451335.718987721--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301061998000002,19980216,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100804,서울특별시 중구 남창동 1 2번지 ,-,-,새로나휘트니스,20030211175200,I,2018 08 31 23:59:59.0,-,198079.694295498--,450952.174489406--,체력단련장업,사립,-,0,0,0,-,-,-
3010000,CDFH3301061998000003,19980319,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100170,서울특별시 중구 무교동 19 0번지 ,-,-,토로짐,20180425131728,I,2018 08 31 23:59:59.0,-,198123.904576393--,451671.110698942--,체력단련장업,사립,0,-,-,-,-,-,-
3010000,CDFH3301061998000004,19980512,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100874,서울특별시 중구 회현동1가 181 6번지 ,-,-,한신헬스클럽,20040823103947,I,2018 08 31 23:59:59.0,-,198099.980632873--,450699.941748513--,체력단련장업,사립,0,-,-,-,-,-,-
3010000,CDFH3301062003000001,20030322,-,1,영업/정상,13,영업중,-,-,-,-,777 4280,-,100102,서울특별시 중구 태평로2가 366 1번지 팰리스빌딩 34층 ,-,-,디자인휘트니스,20141222131910,I,2018 08 31 23:59:59.0,-,197838.506308443--,451380.770303032--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301062003000002,20030614,-,1,영업/정상,13,영업중,-,-,-,-,776 9893,-,100809,서울특별시 중구 명동2가 2 7번지 ,-,-,명동사우나헬스,20040826104145,I,2018 08 31 23:59:59.0,-,198660.385412631--,451251.330448808--,체력단련장업,사립,0,-,-,-,-,-,-
3010000,CDFH3301062003000003,20030620,-,1,영업/정상,13,영업중,-,-,-,-,2128 6800,-,100881,서울특별시 중구 회현동1가 204번지 메사빌딩 13층 ,-,-,Aja sporex,20040826104650,I,2018 08 31 23:59:59.0,-,198129.435542814--,450900.239718295--,체력단련장업,사립,0,-,-,-,-,-,-
3010000,CDFH3301062004000001,20040324,-,1,영업/정상,13,영업중,-,-,-,-,2002 5453,-,100875,서울특별시 중구 회현동1가 203번지 ,-,-,우리헬스,20200521174706,U,2020 05 23 02:40:00.0,-,198296.228869176--,450773.596976541--,체력단련장업,사립,0,-,-,-,-,-,-
3010000,CDFH3301062013000005,20130715,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100828,서울특별시 중구 신당동 361 24번지 ,서울특별시 중구 다산로 111 (신당동),04598,엠비휘트니스,20150608153622,I,2018 08 31 23:59:59.0,-,200799.425969999--,450188.654390401--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301062013000006,20130826,-,1,영업/정상,13,영업중,-,-,-,-,02 2266 8247,-,100230,서울특별시 중구 수표동 27 2번지 ,서울특별시 중구 을지로11길 15 (수표동),04543,시립서울청소년센터,20190612085908,U,2019 06 14 02:40:00.0,-,199096.572002403--,451688.818194264--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301062014000001,20140128,-,1,영업/정상,13,영업중,-,-,-,-,-,-,100890,서울특별시 중구 신당동 340 80번지 ,서울특별시 중구 다산로 152 (신당동),04590,Medi & Fit (메디 앤 핏),20150708182350,I,2018 08 31 23:59:59.0,-,201009.880148149--,450540.559161681--,체력단련장업,사립,-,-,-,-,-,-,-
3010000,CDFH3301062014000002,20141215,-,1,영업/정상,13,영업중,-,-,-,-,2236 2232,-,100161,서울특별시 중구 봉래동1가 10번지 ,서울특별시 중구 칠패로 42 (봉래동1가),04512,(주)파크짐,20141215095324,I,2018 08 31 23:59:59.0,-,197614.692481764--,450800.758274337--,체력단련장업,사립,-,-,-,-,-,-,-
